1,x,x,x,x,o,o,x,o,o,positive
481,o,b,b,o,o,x,x,x,x,positive
482,o,b,b,o,b,b,x,x,x,positive
483,o,b,b,b,o,b,x,x,x,positive
484,o,b,b,b,b,o,x,x,x,positive
485,b,x,x,o,x,o,x,o,b,positive
486,b,x,x,o,x,o,x,b,o,positive
487,b,x,x,o,x,o,o,x,b,positive
488,b,x,x,o,x,o,b,x,o,positive
489,b,x,x,o,x,b,x,o,o,positive
490,b,x,x,o,x,b,o,x,o,positive
491,b,x,x,o,o,x,o,b,x,positive
492,b,x,x,o,o,x,b,o,x,positive
493,b,x,x,o,b,x,o,o,x,positive
494,b,x,x,b,x,o,x,o,o,positive
495,b,x,x,b,x,o,o,x,o,positive
496,b,x,x,b,o,x,o,o,x,positive
497,b,x,o,x,x,x,o,o,b,positive
498,b,x,o,x,x,x,o,b,o,positive
499,b,x,o,x,x,x,b,o,o,positive
500,b,x,o,x,x,o,o,x,b,positive
501,b,x,o,x,x,b,o,x,o,positive
502,b,x,o,o,x,x,o,x,b,positive
503,b,x,o,o,x,x,b,x,o,positive
504,b,x,o,o,x,o,x,x,b,positive
505,b,x,o,o,x,o,b,x,x,positive
506,b,x,o,o,x,b,x,x,o,positive
507,b,x,o,o,x,b,o,x,x,positive
508,b,x,o,o,x,b,b,x,b,positive
509,b,x,o,o,o,b,x,x,x,positive
510,b,x,o,o,b,o,x,x,x,positive
511,b,x,o,b,x,x,o,x,o,positive
512,b,x,o,b,x,o,o,x,x,positive
513,b,x,o,b,x,o,b,x,b,positive
514,b,x,o,b,x,b,o,x,b,positive
515,b,x,o,b,x,b,b,x,o,positive
516,b,x,o,b,o,o,x,x,x,positive
517,b,x,b,x,x,o,o,x,o,positive
518,b,x,b,o,x,x,o,x,o,positive
519,b,x,b,o,x,o,x,x,o,positive
520,b,x,b,o,x,o,o,x,x,positive
521,b,x,b,o,x,o,b,x,b,positive
522,b,x,b,o,x,b,o,x,b,positive
523,b,x,b,o,x,b,b,x,o,positive
524,b,x,b,b,x,o,o,x,b,positive
525,b,x,b,b,x,o,b,x,o,positive
526,b,x,b,b,x,b,o,x,o,positive
527,b,o,x,x,x,x,o,o,b,positive
528,b,o,x,x,x,x,o,b,o,positive
529,b,o,x,x,x,x,b,o,o,positive
530,b,o,x,x,x,o,x,o,b,positive
531,b,o,x,x,x,o,x,b,o,positive
532,b,o,x,x,x,b,x,o,o,positive
533,b,o,x,x,o,x,o,b,x,positive
534,b,o,x,x,b,x,o,o,x,positive
535,b,o,x,o,x,x,x,o,b,positive
536,b,o,x,o,x,x,x,b,o,positive
537,b,o,x,o,x,x,o,b,x,positive
538,b,o,x,o,x,x,b,o,x,positive
539,b,o,x,o,x,o,x,x,b,positive
540,b,o,x,o,x,o,x,b,x,positive
541,b,o,x,o,x,b,x,x,o,positive
542,b,o,x,o,x,b,x,o,x,positive
543,b,o,x,o,x,b,x,b,b,positive
544,b,o,x,o,o,x,x,b,x,positive
545,b,o,x,o,o,x,b,x,x,positive
546,b,o,x,o,o,b,x,x,x,positive
547,b,o,x,o,b,x,x,o,x,positive
548,b,o,x,o,b,x,o,x,x,positive
549,b,o,x,o,b,x,b,b,x,positive
550,b,o,x,o,b,o,x,x,x,positive
551,b,o,x,b,x,x,x,o,o,positive
552,b,o,x,b,x,x,o,o,x,positive
553,b,o,x,b,x,o,x,x,o,positive
554,b,o,x,b,x,o,x,o,x,positive
555,b,o,x,b,x,o,x,b,b,positive
556,b,o,x,b,x,b,x,o,b,positive
557,b,o,x,b,x,b,x,b,o,positive
558,b,o,x,b,o,x,o,x,x,positive
559,b,o,x,b,o,x,b,b,x,positive
560,b,o,x,b,o,o,x,x,x,positive
561,b,o,x,b,b,x,o,b,x,positive
562,b,o,x,b,b,x,b,o,x,positive
563,b,o,o,x,x,x,x,o,b,positive
564,b,o,o,x,x,x,x,b,o,positive
565,b,o,o,x,x,x,o,x,b,positive
566,b,o,o,x,x,x,o,b,x,positive
567,b,o,o,x,x,x,b,x,o,positive
568,b,o,o,x,x,x,b,o,x,positive
569,b,o,o,x,x,x,b,b,b,positive
570,b,o,o,x,o,b,x,x,x,positive
571,b,o,o,x,b,o,x,x,x,positive
572,b,o,o,o,x,b,x,x,x,positive
573,b,o,o,o,b,x,x,x,x,positive
574,b,o,o,b,x,o,x,x,x,positive
575,b,o,o,b,o,x,x,x,x,positive
576,b,o,o,b,b,b,x,x,x,positive
577,b,o,b,x,x,x,x,o,o,positive
578,b,o,b,x,x,x,o,x,o,positive
579,b,o,b,x,x,x,o,o,x,positive
580,b,o,b,x,x,x,o,b,b,positive
581,b,o,b,x,x,x,b,o,b,positive
582,b,o,b,x,x,x,b,b,o,positive
583,b,o,b,x,o,o,x,x,x,positive
584,b,o,b,o,x,o,x,x,x,positive
585,b,o,b,o,o,x,x,x,x,positive
586,b,o,b,o,b,b,x,x,x,positive
587,b,o,b,b,o,b,x,x,x,positive
588,b,o,b,b,b,o,x,x,x,positive
589,b,b,x,x,x,o,x,o,o,positive
590,b,b,x,x,o,x,o,o,x,positive
591,b,b,x,o,x,x,x,o,o,positive
592,b,b,x,o,x,x,o,o,x,positive
593,b,b,x,o,x,o,x,x,o,positive
594,b,b,x,o,x,o,x,o,x,positive
595,b,b,x,o,x,o,x,b,b,positive
596,b,b,x,o,x,b,x,o,b,positive
597,b,b,x,o,x,b,x,b,o,positive
598,b,b,x,o,o,x,x,o,x,positive
599,b,b,x,o,o,x,o,x,x,positive
600,b,b,x,o,o,x,b,b,x,positive
601,b,b,x,o,b,x,o,b,x,positive
602,b,b,x,o,b,x,b,o,x,positive
603,b,b,x,b,x,o,x,o,b,positive
604,b,b,x,b,x,o,x,b,o,positive
605,b,b,x,b,x,b,x,o,o,positive
606,b,b,x,b,o,x,o,b,x,positive
607,b,b,x,b,o,x,b,o,x,positive
608,b,b,x,b,b,x,o,o,x,positive
609,b,b,o,x,x,x,x,o,o,positive
610,b,b,o,x,x,x,o,x,o,positive
611,b,b,o,x,x,x,o,o,x,positive
612,b,b,o,x,x,x,o,b,b,positive
613,b,b,o,x,x,x,b,o,b,positive
614,b,b,o,x,x,x,b,b,o,positive
615,b,b,o,x,o,o,x,x,x,positive
616,b,b,o,o,x,o,x,x,x,positive
617,b,b,o,o,o,x,x,x,x,positive
618,b,b,o,o,b,b,x,x,x,positive
619,b,b,o,b,o,b,x,x,x,positive
620,b,b,o,b,b,o,x,x,x,positive
621,b,b,b,x,x,x,o,o,b,positive
622,b,b,b,x,x,x,o,b,o,positive
623,b,b,b,x,x,x,b,o,o,positive
624,b,b,b,o,o,b,x,x,x,positive
625,b,b,b,o,b,o,x,x,x,positive
626,b,b,b,b,o,o,x,x,x,positive
627,x,x,o,x,x,o,o,b,o,negative
628,x,x,o,x,x,o,b,o,o,negative
629,x,x,o,x,x,b,o,o,o,negative
630,x,x,o,x,o,x,o,o,b,negative
631,x,x,o,x,o,x,o,b,o,negative
632,x,x,o,x,o,o,o,x,b,negative
633,x,x,o,x,o,o,o,b,x,negative
634,x,x,o,x,o,o,b,x,o,negative
635,x,x,o,x,o,b,o,x,o,negative
636,x,x,o,x,o,b,o,o,x,negative
637,x,x,o,x,o,b,o,b,b,negative
638,x,x,o,x,b,x,o,o,o,negative
639,x,x,o,x,b,o,o,x,o,negative
640,x,x,o,x,b,o,b,b,o,negative
641,x,x,o,o,x,o,x,b,o,negative
642,x,x,o,o,o,x,o,x,b,negative
643,x,x,o,o,o,x,o,b,x,negative
644,x,x,o,o,o,o,x,x,b,negative
645,x,x,o,o,o,o,x,b,x,negative
646,x,x,o,o,o,o,b,x,x,negative
647,x,x,o,o,o,b,o,x,x,negative
648,x,x,o,o,b,o,x,x,o,negative
649,x,x,o,b,x,x,o,o,o,negative
650,x,x,o,b,x,o,x,o,o,negative
651,x,x,o,b,x,o,b,b,o,negative
652,x,x,o,b,o,x,o,x,o,negative
653,x,x,o,b,o,x,o,o,x,negative
654,x,x,o,b,o,x,o,b,b,negative
655,x,x,o,b,o,o,x,x,o,negative
656,x,x,o,b,o,o,o,x,x,negative
657,x,x,o,b,o,b,o,x,b,negative
658,x,x,o,b,o,b,o,b,x,negative
659,x,x,o,b,b,o,x,b,o,negative
660,x,x,o,b,b,o,b,x,o,negative
661,x,x,b,x,x,o,o,o,o,negative
662,x,x,b,x,o,x,o,o,o,negative
663,x,x,b,x,b,b,o,o,o,negative
664,x,x,b,o,x,x,o,o,o,negative
665,x,x,b,o,o,o,x,x,o,negative
666,x,x,b,o,o,o,x,o,x,negative
667,x,x,b,o,o,o,x,b,b,negative
668,x,x,b,o,o,o,o,x,x,negative
669,x,x,b,o,o,o,b,x,b,negative
670,x,x,b,o,o,o,b,b,x,negative
671,x,x,b,b,x,b,o,o,o,negative
672,x,x,b,b,b,x,o,o,o,negative
673,x,o,x,x,x,b,o,o,o,negative
674,x,o,x,x,o,x,o,o,b,negative
675,x,o,x,x,o,x,b,o,o,negative
676,x,o,x,x,o,o,b,o,x,negative
677,x,o,x,x,o,b,o,o,x,negative
678,x,o,x,x,o,b,b,o,b,negative
679,x,o,x,x,b,x,o,o,o,negative
680,x,o,x,o,o,x,x,o,b,negative
681,x,o,x,o,o,o,x,x,b,negative
682,x,o,x,o,o,o,x,b,x,negative
683,x,o,x,o,o,o,b,x,x,negative
684,x,o,x,o,o,b,x,o,x,negative
685,x,o,x,b,x,x,o,o,o,negative
686,x,o,x,b,o,x,x,o,o,negative
687,x,o,x,b,o,x,b,o,b,negative
688,x,o,x,b,o,o,x,o,x,negative
689,x,o,x,b,o,b,x,o,b,negative
690,x,o,x,b,o,b,b,o,x,negative
691,x,o,o,x,x,o,b,x,o,negative
692,x,o,o,x,o,x,o,x,b,negative
693,x,o,o,x,o,x,o,b,x,negative
694,x,o,o,x,o,x,b,o,x,negative
695,x,o,o,x,o,b,o,x,x,negative
696,x,o,o,b,x,o,x,x,o,negative
697,x,o,o,b,o,x,x,o,x,negative
698,x,o,o,b,o,x,o,x,x,negative
699,x,o,b,x,o,x,o,o,x,negative
700,x,o,b,x,o,x,b,o,b,negative
701,x,o,b,x,o,b,b,o,x,negative
702,x,o,b,o,o,x,x,o,x,negative
703,x,o,b,b,o,x,x,o,b,negative
704,x,o,b,b,o,x,b,o,x,negative
705,x,o,b,b,o,b,x,o,x,negative
706,x,b,x,x,x,o,o,o,o,negative
707,x,b,x,x,o,x,o,o,o,negative
708,x,b,x,x,b,b,o,o,o,negative
709,x,b,x,o,x,x,o,o,o,negative
710,x,b,x,o,o,o,x,x,o,negative
711,x,b,x,o,o,o,x,o,x,negative
712,x,b,x,o,o,o,x,b,b,negative
713,x,b,x,o,o,o,o,x,x,negative
714,x,b,x,o,o,o,b,x,b,negative
715,x,b,x,o,o,o,b,b,x,negative
716,x,b,x,b,x,b,o,o,o,negative
717,x,b,x,b,b,x,o,o,o,negative
718,x,b,o,x,x,o,o,x,o,negative
719,x,b,o,x,x,o,b,b,o,negative
720,x,b,o,x,o,x,o,x,o,negative
721,x,b,o,x,o,x,o,o,x,negative
722,x,b,o,x,o,x,o,b,b,negative
723,x,b,o,x,o,o,o,x,x,negative
724,x,b,o,x,o,b,o,x,b,negative
725,x,b,o,x,o,b,o,b,x,negative
726,x,b,o,x,b,o,b,x,o,negative
727,x,b,o,o,x,o,x,x,o,negative
728,x,b,o,o,o,x,o,x,x,negative
729,x,b,o,b,x,o,x,b,o,negative
730,x,b,o,b,x,o,b,x,o,negative
731,x,b,o,b,o,x,o,x,b,negative
732,x,b,o,b,o,x,o,b,x,negative
733,x,b,o,b,o,b,o,x,x,negative
734,x,b,o,b,b,o,x,x,o,negative
735,x,b,b,x,x,b,o,o,o,negative
736,x,b,b,x,b,x,o,o,o,negative
737,x,b,b,o,o,o,x,x,b,negative
738,x,b,b,o,o,o,x,b,x,negative
739,x,b,b,o,o,o,b,x,x,negative
740,x,b,b,b,x,x,o,o,o,negative
741,o,x,x,x,x,b,o,o,o,negative
742,o,x,x,x,o,x,o,b,o,negative
743,o,x,x,x,o,x,b,o,o,negative
744,o,x,x,x,o,o,x,b,o,negative
745,o,x,x,x,o,o,b,x,o,negative
746,o,x,x,x,o,b,x,o,o,negative
747,o,x,x,x,o,b,o,x,o,negative
748,o,x,x,x,o,b,b,b,o,negative
749,o,x,x,x,b,x,o,o,o,negative
750,o,x,x,o,x,x,o,o,b,negative
751,o,x,x,o,x,x,o,b,o,negative
752,o,x,x,o,x,o,o,b,x,negative
753,o,x,x,o,x,b,o,o,x,negative
754,o,x,x,o,x,b,o,b,b,negative
755,o,x,x,o,o,x,x,b,o,negative
756,o,x,x,o,o,x,o,x,b,negative
757,o,x,x,o,o,x,b,x,o,negative
758,o,x,x,o,o,o,x,x,b,negative
759,o,x,x,o,o,o,x,b,x,negative
760,o,x,x,o,o,o,b,x,x,negative
761,o,x,x,o,o,b,x,x,o,negative
762,o,x,x,o,o,b,o,x,x,negative
763,o,x,x,o,b,x,o,x,o,negative
764,o,x,x,o,b,x,o,b,b,negative
765,o,x,x,o,b,o,o,x,x,negative
766,o,x,x,o,b,b,o,x,b,negative
767,o,x,x,o,b,b,o,b,x,negative
768,o,x,x,b,x,x,o,o,o,negative
769,o,x,x,b,o,x,x,o,o,negative
770,o,x,x,b,o,x,o,x,o,negative
771,o,x,x,b,o,x,b,b,o,negative
772,o,x,x,b,o,o,x,x,o,negative
773,o,x,x,b,o,b,x,b,o,negative
774,o,x,x,b,o,b,b,x,o,negative
775,o,x,o,x,x,o,x,b,o,negative
776,o,x,o,x,o,x,x,b,o,negative
777,o,x,o,x,o,x,o,x,b,negative
778,o,x,o,x,o,x,o,b,x,negative
779,o,x,o,x,o,x,b,x,o,negative
780,o,x,o,x,o,b,x,x,o,negative
781,o,x,o,x,o,b,o,x,x,negative
782,o,x,o,x,b,o,x,x,o,negative
783,o,x,o,o,x,x,o,b,x,negative
784,o,x,o,o,b,x,o,x,x,negative
785,o,x,o,b,o,x,x,x,o,negative
786,o,x,o,b,o,x,o,x,x,negative
787,o,x,b,x,o,x,x,o,o,negative
788,o,x,b,x,o,x,o,x,o,negative
789,o,x,b,x,o,x,b,b,o,negative
790,o,x,b,x,o,o,x,x,o,negative
791,o,x,b,x,o,b,x,b,o,negative
792,o,x,b,x,o,b,b,x,o,negative
793,o,x,b,o,x,x,o,o,x,negative
794,o,x,b,o,x,x,o,b,b,negative
795,o,x,b,o,x,b,o,b,x,negative
796,o,x,b,o,o,x,x,x,o,negative
797,o,x,b,o,o,x,o,x,x,negative
798,o,x,b,o,b,x,o,x,b,negative
799,o,x,b,o,b,x,o,b,x,negative
800,o,x,b,o,b,b,o,x,x,negative
801,o,x,b,b,o,x,x,b,o,negative
802,o,x,b,b,o,x,b,x,o,negative
803,o,x,b,b,o,b,x,x,o,negative
804,o,o,x,x,o,x,x,o,b,negative
805,o,o,x,x,o,x,x,b,o,negative
806,o,o,x,x,o,x,b,x,o,negative
807,o,o,x,x,o,b,x,x,o,negative
808,o,o,x,x,o,b,x,o,x,negative
809,o,o,x,o,x,x,o,x,b,negative
810,o,o,x,o,x,b,o,x,x,negative
811,o,o,x,b,o,x,x,x,o,negative
812,o,o,o,x,x,o,x,x,b,negative
813,o,o,o,x,x,o,x,b,x,negative
814,o,o,o,x,x,o,b,x,x,negative
815,o,o,o,x,x,b,x,x,o,negative
816,o,o,o,x,x,b,x,o,x,negative
817,o,o,o,x,x,b,x,b,b,negative
818,o,o,o,x,x,b,o,x,x,negative
819,o,o,o,x,x,b,b,x,b,negative
820,o,o,o,x,x,b,b,b,x,negative
821,o,o,o,x,o,x,x,x,b,negative
822,o,o,o,x,o,x,x,b,x,negative
823,o,o,o,x,o,x,b,x,x,negative
824,o,o,o,x,b,x,x,x,o,negative
825,o,o,o,x,b,x,x,o,x,negative
826,o,o,o,x,b,x,x,b,b,negative
827,o,o,o,x,b,x,o,x,x,negative
828,o,o,o,x,b,x,b,x,b,negative
829,o,o,o,x,b,x,b,b,x,negative
830,o,o,o,x,b,b,x,x,b,negative
831,o,o,o,x,b,b,x,b,x,negative
832,o,o,o,x,b,b,b,x,x,negative
833,o,o,o,o,x,x,x,x,b,negative
834,o,o,o,o,x,x,x,b,x,negative
835,o,o,o,o,x,x,b,x,x,negative
836,o,o,o,b,x,x,x,x,o,negative
837,o,o,o,b,x,x,x,o,x,negative
838,o,o,o,b,x,x,x,b,b,negative
839,o,o,o,b,x,x,o,x,x,negative
840,o,o,o,b,x,x,b,x,b,negative
841,o,o,o,b,x,x,b,b,x,negative
842,o,o,o,b,x,b,x,x,b,negative
843,o,o,o,b,x,b,x,b,x,negative
844,o,o,o,b,x,b,b,x,x,negative
845,o,o,o,b,b,x,x,x,b,negative
846,o,o,o,b,b,x,x,b,x,negative
847,o,o,o,b,b,x,b,x,x,negative
848,o,o,b,x,o,x,x,x,o,negative
849,o,o,b,x,o,x,x,o,x,negative
850,o,o,b,o,x,x,o,x,x,negative
851,o,b,x,x,o,x,x,o,o,negative
852,o,b,x,x,o,x,o,x,o,negative
853,o,b,x,x,o,x,b,b,o,negative
854,o,b,x,x,o,o,x,x,o,negative
855,o,b,x,x,o,b,x,b,o,negative
856,o,b,x,x,o,b,b,x,o,negative
857,o,b,x,o,x,x,o,x,o,negative
858,o,b,x,o,x,x,o,b,b,negative
859,o,b,x,o,x,o,o,x,x,negative
860,o,b,x,o,x,b,o,x,b,negative
861,o,b,x,o,x,b,o,b,x,negative
862,o,b,x,o,o,x,x,x,o,negative
863,o,b,x,o,b,x,o,x,b,negative
864,o,b,x,o,b,b,o,x,x,negative
865,o,b,x,b,o,x,x,b,o,negative
866,o,b,x,b,o,x,b,x,o,negative
867,o,b,x,b,o,b,x,x,o,negative
868,o,b,o,x,x,o,x,x,o,negative
869,o,b,o,x,o,x,x,x,o,negative
870,o,b,o,x,o,x,o,x,x,negative
871,o,b,o,o,x,x,o,x,x,negative
872,o,b,b,x,o,x,x,b,o,negative
873,o,b,b,x,o,x,b,x,o,negative
874,o,b,b,x,o,b,x,x,o,negative
875,o,b,b,o,x,x,o,x,b,negative
876,o,b,b,o,x,x,o,b,x,negative
877,o,b,b,o,x,b,o,x,x,negative
878,o,b,b,o,b,x,o,x,x,negative
879,o,b,b,b,o,x,x,x,o,negative
880,b,x,x,x,x,o,o,o,o,negative
881,b,x,x,x,o,x,o,o,o,negative
882,b,x,x,x,b,b,o,o,o,negative
883,b,x,x,o,x,x,o,o,o,negative
884,b,x,x,o,o,o,x,x,o,negative
885,b,x,x,o,o,o,x,o,x,negative
886,b,x,x,o,o,o,x,b,b,negative
887,b,x,x,o,o,o,o,x,x,negative
888,b,x,x,o,o,o,b,x,b,negative
889,b,x,x,o,o,o,b,b,x,negative
890,b,x,x,b,x,b,o,o,o,negative
891,b,x,x,b,b,x,o,o,o,negative
892,b,x,o,x,x,o,x,o,o,negative
893,b,x,o,x,x,o,b,b,o,negative
894,b,x,o,x,o,x,o,x,o,negative
895,b,x,o,x,o,x,o,o,x,negative
896,b,x,o,x,o,x,o,b,b,negative
897,b,x,o,x,o,o,x,x,o,negative
898,b,x,o,x,o,o,o,x,x,negative
899,b,x,o,x,o,b,o,x,b,negative
900,b,x,o,x,o,b,o,b,x,negative
901,b,x,o,x,b,o,x,b,o,negative
902,b,x,o,x,b,o,b,x,o,negative
903,b,x,o,o,o,x,o,x,x,negative
904,b,x,o,b,x,o,x,b,o,negative
905,b,x,o,b,o,x,o,x,b,negative
906,b,x,o,b,o,x,o,b,x,negative
907,b,x,o,b,o,b,o,x,x,negative
908,b,x,o,b,b,o,x,x,o,negative
909,b,x,b,x,x,b,o,o,o,negative
910,b,x,b,x,b,x,o,o,o,negative
911,b,x,b,o,o,o,x,x,b,negative
912,b,x,b,o,o,o,x,b,x,negative
913,b,x,b,o,o,o,b,x,x,negative
914,b,x,b,b,x,x,o,o,o,negative
915,b,o,x,x,o,x,x,o,o,negative
916,b,o,x,x,o,x,b,o,b,negative
917,b,o,x,x,o,o,x,o,x,negative
918,b,o,x,x,o,b,x,o,b,negative
919,b,o,x,x,o,b,b,o,x,negative
920,b,o,x,b,o,x,x,o,b,negative
921,b,o,x,b,o,b,x,o,x,negative
922,b,o,o,x,x,o,x,x,o,negative
923,b,o,o,x,o,x,x,o,x,negative
924,b,o,o,x,o,x,o,x,x,negative
925,b,o,b,x,o,x,x,o,b,negative
926,b,o,b,x,o,x,b,o,x,negative
927,b,o,b,x,o,b,x,o,x,negative
928,b,o,b,b,o,x,x,o,x,negative
929,b,b,x,x,x,b,o,o,o,negative
930,b,b,x,x,b,x,o,o,o,negative
931,b,b,x,o,o,o,x,x,b,negative
932,b,b,x,o,o,o,x,b,x,negative
933,b,b,x,o,o,o,b,x,x,negative
934,b,b,x,b,x,x,o,o,o,negative
935,b,b,o,x,x,o,x,b,o,negative
936,b,b,o,x,x,o,b,x,o,negative
937,b,b,o,x,o,x,o,x,b,negative
938,b,b,o,x,o,x,o,b,x,negative
939,b,b,o,x,o,b,o,x,x,negative
940,b,b,o,x,b,o,x,x,o,negative
941,b,b,o,b,x,o,x,x,o,negative
942,b,b,o,b,o,x,o,x,x,negative
943,x,x,o,o,x,x,x,o,o,negative
944,x,x,o,o,o,x,x,x,o,negative
945,x,x,o,o,o,x,x,o,x,negative
946,x,o,x,x,x,o,o,x,o,negative
947,x,o,x,x,o,x,o,x,o,negative
948,x,o,x,x,o,o,o,x,x,negative
949,x,o,x,o,x,x,o,x,o,negative
950,x,o,x,o,o,x,x,x,o,negative
951,x,o,o,o,x,x,x,x,o,negative
952,o,x,x,x,x,o,o,o,x,negative
953,o,x,x,x,o,o,x,o,x,negative
954,o,x,x,x,o,o,o,x,x,negative
955,o,x,o,x,x,o,x,o,x,negative
956,o,x,o,x,o,x,x,o,x,negative
957,o,x,o,o,x,x,x,o,x,negative
958,o,o,x,x,x,o,o,x,x,negative